,train_error,train_error,test_error,test_error,Intercept,Intercept,Holiday_Flag,Holiday_Flag,Temperature,Temperature,Fuel_Price,Fuel_Price,CPI,CPI,Unemployment,Unemployment,Quarter 1,Quarter 1,Quarter 2,Quarter 2,Quarter 3,Quarter 3,Quarter 4,Quarter 4,method
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,
10.0,308465335282.74097,3009783536.334968,309316924797.6141,12106193391.417078,1377656.2892788027,15872.54174595689,65089.710309666,8991.98092719436,-961.8229661948611,195.33114893830592,-7110.458175512633,6352.806412862391,-1566.4231942948754,70.03961786282558,-40918.96705875626,2060.0318873675133,285117.9881460754,8996.141644631514,348324.3973178463,7183.520237551691,332658.69105543365,8998.789624485938,411555.21275944886,8164.123804589553,least_squared
1.0,318456774797.9049,2830427837.939503,318490903157.829,11329931414.544664,1046964.8775617713,2065.440628660406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,all_subset
8.0,315699461932.82794,2978721154.296109,316476148301.7755,11944623105.327902,584869.6751656744,5437.03469936038,73313.4716184693,8278.87194125085,-305.8010830702814,160.25329485784584,135605.95182783264,4297.880674012312,-108.5571303417062,54.107852415306965,-13991.311827943897,2088.035780332667,109822.99144265747,8973.113934452733,126303.63035275876,4692.537592715638,121615.75502561359,7587.90794517429,227127.2983445443,7351.476721448695,ridge
0.30000000000000004,317655556024.9452,2920056786.307649,318250024017.0066,11764307549.142096,652851.9276501129,17254.211749552527,-0.0010755421034915995,0.0024050534941113155,-310.533069988909,245.84793948048642,124475.52918064606,5230.166616018299,130.72259033568872,69.93422915147913,-6666.247458690423,2058.2143534616944,-0.009161378869520898,0.020485564913133178,0.0011123549929884034,0.0024875041402707613,0.008049023873801821,0.01799806076262785,77227.59957543567,11283.013378779968,lasso
1.0,309833938383.6393,3013694916.68472,310872321966.28217,12165919394.347178,0.0,0.0,72278.01995306034,5495.636268179745,-1721.7907783973453,137.27574253136456,10587.931964675292,7386.147245041091,-923.4312004150318,88.27197902617444,-28411.321965962707,3390.90272152551,-47481.279322708586,13694.817977659342,-7352.402896495029,5262.9091206561,-28762.814656985294,8540.67717182952,92362.09287914347,8206.10132417979,pls
